source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,string_channel,channel_score,channel_score_norm,base_weight,edge_weight,combined_score,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining
511145.b0462,511145.b0407,protein.P31224,protein.P0ADZ7,unique,unique,experimental,980,0.980,0.85,0.8330,984,0,0,0,43,980,0,208
511145.b0462,511145.b3035,protein.P31224,protein.P02930,unique,unique,experimental,912,0.912,0.85,0.7752,999,65,0,151,108,912,900,989
511145.b0462,511145.b0762,protein.P31224,protein.P0AAW9,unique,unique,experimental,986,0.986,0.85,0.8381,993,0,0,0,0,986,0,529
511145.b0462,511145.b0463,protein.P31224,protein.P0AE06,unique,unique,experimental,986,0.986,0.85,0.8381,999,711,80,775,738,986,900,994
511145.b0463,511145.b0762,protein.P0AE06,protein.P0AAW9,unique,unique,experimental,895,0.895,0.85,0.7608,991,0,0,0,0,895,0,926
511145.b0463,511145.b3035,protein.P0AE06,protein.P02930,unique,unique,experimental,994,0.994,0.85,0.8449,999,65,0,164,560,994,900,999
511145.b0463,511145.b0462,protein.P0AE06,protein.P31224,unique,unique,experimental,986,0.986,0.85,0.8381,999,711,80,775,738,986,900,994
511145.b0470,511145.b0640,protein.P06710,protein.P28630,unique,unique,experimental,999,0.999,0.85,0.8491,999,108,0,181,68,999,900,986
511145.b0470,511145.b4259,protein.P06710,protein.P28905,unique,unique,experimental,999,0.999,0.85,0.8491,999,0,0,0,72,999,900,943
511145.b0470,511145.b4290,protein.P06710,protein.P15028,unique,unique,experimental,789,0.789,0.85,0.6706,789,0,0,0,0,789,0,0
511145.b0470,511145.b3701,protein.P06710,protein.P0A988,unique,unique,experimental,997,0.997,0.85,0.8474,999,106,0,229,109,997,900,987
511145.b0470,511145.b1099,protein.P06710,protein.P28631,unique,unique,experimental,999,0.999,0.85,0.8491,999,158,0,316,109,999,900,911
511145.b0470,511145.b4372,protein.P06710,protein.P28632,unique,unique,experimental,999,0.999,0.85,0.8491,999,0,0,0,184,999,900,971
511145.b0470,511145.b0215,protein.P06710,protein.P03007,unique,unique,experimental,984,0.984,0.85,0.8364,999,0,0,221,54,984,900,946
511145.b0470,511145.b4059,protein.P06710,protein.P0AGE0,unique,unique,experimental,999,0.999,0.85,0.8491,999,49,0,0,50,999,540,650
511145.b0470,511145.b0184,protein.P06710,protein.P10443,unique,unique,experimental,999,0.999,0.85,0.8491,999,158,0,297,94,999,900,955
511145.b0472,511145.b2565,protein.P0A7H6,protein.P0A7H3,unique,unique,experimental,888,0.888,0.85,0.7548,999,102,0,341,89,888,0,996
511145.b0473,511145.b0014,protein.P0A6Z3,protein.P0A6Y8,unique,unique,experimental,855,0.855,0.85,0.7268,999,0,5,0,994,855,309,948
511145.b0476,511145.b2286,protein.P23872,protein.P33599,unique,unique,experimental,802,0.802,0.85,0.6817,802,0,0,0,0,802,0,0
511145.b0480,511145.b2206,protein.P07024,protein.P33937,unique,unique,experimental,780,0.780,0.85,0.6630,780,0,0,0,0,780,0,0
511145.b0480,511145.b0133,protein.P07024,protein.P31663,unique,unique,experimental,753,0.753,0.85,0.6401,755,0,0,0,52,753,0,0
511145.b0484,511145.b1646,protein.Q59385,protein.P0AGD1,unique,unique,experimental,796,0.796,0.85,0.6766,975,0,0,0,82,796,821,349
511145.b0487,511145.b3067,protein.P0A9G4,protein.P00579,unique,unique,experimental,900,0.900,0.85,0.7650,941,43,0,179,57,900,0,332
511145.b0487,511145.b3987,protein.P0A9G4,protein.P0A8V2,unique,unique,experimental,824,0.824,0.85,0.7004,833,0,0,0,0,824,0,93
511145.b0487,511145.b3649,protein.P0A9G4,protein.P0A800,unique,unique,experimental,815,0.815,0.85,0.6927,815,0,0,0,0,815,0,0
511145.b0487,511145.b3988,protein.P0A9G4,protein.P0A8T7,unique,unique,experimental,815,0.815,0.85,0.6927,815,0,0,0,0,815,0,0
511145.b0487,511145.b3295,protein.P0A9G4,protein.P0A7Z4,unique,unique,experimental,815,0.815,0.85,0.6927,823,59,0,0,44,815,0,65
511145.b0525,511145.b2286,protein.P23869,protein.P33599,unique,unique,experimental,802,0.802,0.85,0.6817,820,0,0,0,127,802,0,44
511145.b0570,511145.b0571,protein.P77485,protein.P0ACZ8,unique,unique,experimental,802,0.802,0.85,0.6817,999,778,137,774,111,802,900,977
511145.b0571,511145.b0570,protein.P0ACZ8,protein.P77485,unique,unique,experimental,802,0.802,0.85,0.6817,999,778,137,774,111,802,900,977
511145.b0574,511145.b0575,protein.P77239,protein.P38054,unique,unique,experimental,980,0.980,0.85,0.8330,999,769,820,775,986,980,900,999
511145.b0575,511145.b0574,protein.P38054,protein.P77239,unique,unique,experimental,980,0.980,0.85,0.8330,999,769,820,775,986,980,900,999
511145.b0584,511145.b1252,protein.P05825,protein.P02929,unique,unique,experimental,955,0.955,0.85,0.8117,999,98,0,187,337,955,900,943
511145.b0586,511145.b4511,protein.P11454,protein.P18393,unique,unique,experimental,979,0.979,0.85,0.8321,999,814,0,758,967,979,0,952
511145.b0594,511145.b0595,protein.P10378,protein.P0ADI4,unique,unique,experimental,849,0.849,0.85,0.7217,999,788,719,775,995,849,900,979
511145.b0594,511145.b0596,protein.P10378,protein.P15047,unique,unique,experimental,704,0.704,0.85,0.5984,999,742,0,764,984,704,900,908
511145.b0595,511145.b0594,protein.P0ADI4,protein.P10378,unique,unique,experimental,849,0.849,0.85,0.7217,999,788,719,775,995,849,900,979
511145.b0596,511145.b0594,protein.P15047,protein.P10378,unique,unique,experimental,704,0.704,0.85,0.5984,999,742,0,764,984,704,900,908
511145.b0596,511145.b2286,protein.P15047,protein.P33599,unique,unique,experimental,702,0.702,0.85,0.5967,718,0,0,0,54,702,0,82
511145.b0634,511145.b0635,protein.P0ABG7,protein.P0AD65,unique,unique,experimental,741,0.741,0.85,0.6299,999,800,789,774,306,741,500,998
511145.b0635,511145.b0634,protein.P0AD65,protein.P0ABG7,unique,unique,experimental,741,0.741,0.85,0.6299,999,800,789,774,306,741,500,998
511145.b0637,511145.b3186,protein.P0AAT6,protein.P0AG48,unique,unique,experimental,945,0.945,0.85,0.8032,958,158,0,0,121,945,0,87
511145.b0637,511145.b1717,protein.P0AAT6,protein.P0A7Q1,unique,unique,experimental,886,0.886,0.85,0.7531,921,157,0,0,55,886,0,239
511145.b0637,511145.b3305,protein.P0AAT6,protein.P0AG55,unique,unique,experimental,800,0.800,0.85,0.6800,802,0,0,0,55,800,0,0
511145.b0637,511145.b3304,protein.P0AAT6,protein.P0C018,unique,unique,experimental,886,0.886,0.85,0.7531,886,0,0,0,50,886,0,0
511145.b0637,511145.b3319,protein.P0AAT6,protein.P60723,unique,unique,experimental,943,0.943,0.85,0.8015,945,0,0,0,84,943,0,42
511145.b0637,511145.b3301,protein.P0AAT6,protein.P02413,unique,unique,experimental,945,0.945,0.85,0.8032,951,0,0,152,0,945,0,0
511145.b0637,511145.b3309,protein.P0AAT6,protein.P60624,unique,unique,experimental,945,0.945,0.85,0.8032,971,0,0,154,64,945,0,428
511145.b0637,511145.b3302,protein.P0AAT6,protein.P0AG51,unique,unique,experimental,886,0.886,0.85,0.7531,908,0,0,0,51,886,0,223
511145.b0637,511145.b3636,protein.P0AAT6,protein.P0A7N9,unique,unique,experimental,916,0.916,0.85,0.7786,922,0,0,0,115,916,0,0
511145.b0637,511145.b4203,protein.P0AAT6,protein.P0A7R1,unique,unique,experimental,923,0.923,0.85,0.7845,939,0,0,151,150,923,0,0
511145.b0637,511145.b3310,protein.P0AAT6,protein.P0ADY3,unique,unique,experimental,975,0.975,0.85,0.8287,988,0,0,0,53,975,0,564
511145.b0637,511145.b1716,protein.P0AAT6,protein.P0A7L3,unique,unique,experimental,939,0.939,0.85,0.7981,954,158,0,0,66,939,0,158
511145.b0637,511145.b3183,protein.P0AAT6,protein.P42641,unique,unique,experimental,925,0.925,0.85,0.7863,990,158,0,246,54,925,0,814
511145.b0637,511145.b4234,protein.P0AAT6,protein.P0A8X0,unique,unique,experimental,800,0.800,0.85,0.6800,940,0,0,0,0,800,0,714
511145.b0637,511145.b3231,protein.P0AAT6,protein.P0AA10,unique,unique,experimental,945,0.945,0.85,0.8032,957,0,0,164,140,945,0,0
511145.b0637,511145.b3317,protein.P0AAT6,protein.P60422,unique,unique,experimental,931,0.931,0.85,0.7913,958,0,0,0,72,931,0,405
511145.b0637,511145.b3315,protein.P0AAT6,protein.P61175,unique,unique,experimental,937,0.937,0.85,0.7964,941,0,0,0,81,937,0,66
511145.b0637,511145.b3299,protein.P0AAT6,protein.P0A7Q6,unique,unique,experimental,851,0.851,0.85,0.7233,860,0,0,0,105,851,0,0
511145.b0637,511145.b3318,protein.P0AAT6,protein.P0ADZ0,unique,unique,experimental,886,0.886,0.85,0.7531,909,0,0,0,68,886,0,216
511145.b0637,511145.b3320,protein.P0AAT6,protein.P60438,unique,unique,experimental,945,0.945,0.85,0.8032,947,0,0,0,81,945,0,0
511145.b0637,511145.b3313,protein.P0AAT6,protein.P0ADY7,unique,unique,experimental,937,0.937,0.85,0.7964,938,0,0,0,68,937,0,0
511145.b0637,511145.b3637,protein.P0AAT6,protein.P0A7M2,unique,unique,experimental,886,0.886,0.85,0.7531,899,90,0,0,110,886,0,0
511145.b0637,511145.b2185,protein.P0AAT6,protein.P68919,unique,unique,experimental,886,0.886,0.85,0.7531,912,107,0,0,119,886,0,146
511145.b0637,511145.b3294,protein.P0AAT6,protein.P0AG44,unique,unique,experimental,945,0.945,0.85,0.8032,948,0,0,0,91,945,0,0
511145.b0637,511145.b3703,protein.P0AAT6,protein.P0A7P5,unique,unique,experimental,886,0.886,0.85,0.7531,917,0,0,0,274,886,0,87
511145.b0637,511145.b1094,protein.P0AAT6,protein.P0A6A8,unique,unique,experimental,738,0.738,0.85,0.6273,775,0,0,154,67,738,0,0
511145.b0637,511145.b1089,protein.P0AAT6,protein.P0A7N4,unique,unique,experimental,939,0.939,0.85,0.7981,960,158,0,0,121,939,0,235
511145.b0637,511145.b2594,protein.P0AAT6,protein.P33643,unique,unique,experimental,904,0.904,0.85,0.7684,962,62,0,0,91,904,0,593
511145.b0637,511145.b2606,protein.P0AAT6,protein.P0A7K6,unique,unique,experimental,973,0.973,0.85,0.8270,980,0,0,218,133,973,0,0
511145.b0637,511145.b3185,protein.P0AAT6,protein.P0A7L8,unique,unique,experimental,939,0.939,0.85,0.7981,952,158,0,0,125,939,0,70
511145.b0637,511145.b3312,protein.P0AAT6,protein.P0A7M6,unique,unique,experimental,920,0.920,0.85,0.7820,922,0,0,0,73,920,0,0
511145.b0637,511145.b3308,protein.P0AAT6,protein.P62399,unique,unique,experimental,800,0.800,0.85,0.6800,802,0,0,0,52,800,0,0
511145.b0637,511145.b3936,protein.P0AAT6,protein.P0A7M9,unique,unique,experimental,810,0.810,0.85,0.6885,826,0,0,0,127,810,0,0
511145.b0637,511145.b3983,protein.P0AAT6,protein.P0A7J7,unique,unique,experimental,942,0.942,0.85,0.8007,946,0,0,0,104,942,0,0
511145.b0637,511145.b3985,protein.P0AAT6,protein.P0A7J3,unique,unique,experimental,800,0.800,0.85,0.6800,827,0,0,155,64,800,0,0
511145.b0640,511145.b4259,protein.P28630,protein.P28905,unique,unique,experimental,949,0.949,0.85,0.8066,999,0,0,178,69,949,900,949
511145.b0640,511145.b3701,protein.P28630,protein.P0A988,unique,unique,experimental,999,0.999,0.85,0.8491,999,42,0,318,95,999,900,942
511145.b0640,511145.b1099,protein.P28630,protein.P28631,unique,unique,experimental,999,0.999,0.85,0.8491,999,0,0,247,68,999,900,991
511145.b0640,511145.b0215,protein.P28630,protein.P03007,unique,unique,experimental,848,0.848,0.85,0.7208,997,0,0,203,0,848,900,804
511145.b0640,511145.b4372,protein.P28630,protein.P28632,unique,unique,experimental,990,0.990,0.85,0.8415,999,0,0,0,110,990,900,956
511145.b0640,511145.b0470,protein.P28630,protein.P06710,unique,unique,experimental,999,0.999,0.85,0.8491,999,108,0,181,68,999,900,986
511145.b0640,511145.b0184,protein.P28630,protein.P10443,unique,unique,experimental,999,0.999,0.85,0.8491,999,61,0,0,291,999,900,901
511145.b0641,511145.b0054,protein.P0ADC1,protein.P31554,unique,unique,experimental,999,0.999,0.85,0.8491,999,71,0,373,79,999,900,998
511145.b0642,511145.b2411,protein.P07813,protein.P15042,unique,unique,experimental,848,0.848,0.85,0.7208,914,0,0,276,113,848,0,225
511145.b0642,511145.b1794,protein.P07813,protein.P76245,unique,unique,experimental,820,0.820,0.85,0.6970,849,192,0,0,50,820,0,0
511145.b0642,511145.b0139,protein.P07813,protein.P33129,unique,unique,experimental,723,0.723,0.85,0.6145,723,0,0,0,0,723,0,0
511145.b0642,511145.b1274,protein.P07813,protein.P06612,unique,unique,experimental,850,0.850,0.85,0.7225,922,196,0,0,68,850,0,392
511145.b0643,511145.b0169,protein.P0AAT9,protein.P0A7V0,unique,unique,experimental,715,0.715,0.85,0.6078,741,0,0,0,131,715,0,0
511145.b0643,511145.b3306,protein.P0AAT9,protein.P0A7W7,unique,unique,experimental,715,0.715,0.85,0.6078,741,0,0,0,130,715,0,0
511145.b0643,511145.b3303,protein.P0AAT9,protein.P0A7W1,unique,unique,experimental,715,0.715,0.85,0.6078,721,0,0,0,64,715,0,0
511145.b0694,511145.b0695,protein.P21866,protein.P21865,unique,unique,experimental,984,0.984,0.85,0.8364,999,800,272,764,109,984,900,980
511145.b0695,511145.b0694,protein.P21865,protein.P21866,unique,unique,experimental,984,0.984,0.85,0.8364,999,800,272,764,109,984,900,980
511145.b0696,511145.b0698,protein.P03961,protein.P03959,unique,unique,experimental,980,0.980,0.85,0.8330,999,744,811,775,940,980,900,994
511145.b0696,511145.b4513,protein.P03961,protein.P36937,unique,unique,experimental,800,0.800,0.85,0.6800,999,709,0,0,0,800,900,965
511145.b0696,511145.b0697,protein.P03961,protein.P03960,unique,unique,experimental,938,0.938,0.85,0.7973,999,800,0,775,969,938,900,996
511145.b0697,511145.b0698,protein.P03960,protein.P03959,unique,unique,experimental,980,0.980,0.85,0.8330,999,744,161,775,987,980,900,996
511145.b0697,511145.b0696,protein.P03960,protein.P03961,unique,unique,experimental,938,0.938,0.85,0.7973,999,800,0,775,969,938,900,996
511145.b0697,511145.b4513,protein.P03960,protein.P36937,unique,unique,experimental,900,0.900,0.85,0.7650,999,709,0,0,0,900,900,983
511145.b0698,511145.b0696,protein.P03959,protein.P03961,unique,unique,experimental,980,0.980,0.85,0.8330,999,744,811,775,940,980,900,994
511145.b0698,511145.b0697,protein.P03959,protein.P03960,unique,unique,experimental,980,0.980,0.85,0.8330,999,744,161,775,987,980,900,996
511145.b0698,511145.b4513,protein.P03959,protein.P36937,unique,unique,experimental,980,0.980,0.85,0.8330,999,788,0,0,0,980,900,972
511145.b0711,511145.b0712,protein.P0AAV4,protein.P75745,unique,unique,experimental,966,0.966,0.85,0.8211,999,800,900,775,958,966,900,959
511145.b0712,511145.b0711,protein.P75745,protein.P0AAV4,unique,unique,experimental,966,0.966,0.85,0.8211,999,800,900,775,958,966,900,959
511145.b0721,511145.b0723,protein.P69054,protein.P0AC41,unique,unique,experimental,981,0.981,0.85,0.8338,999,800,0,494,995,981,962,996
511145.b0721,511145.b0722,protein.P69054,protein.P0AC44,unique,unique,experimental,981,0.981,0.85,0.8338,999,800,0,769,999,981,900,948
511145.b0721,511145.b0724,protein.P69054,protein.P07014,unique,unique,experimental,981,0.981,0.85,0.8338,999,764,0,561,994,981,958,996
511145.b0722,511145.b0724,protein.P0AC44,protein.P07014,unique,unique,experimental,862,0.862,0.85,0.7327,999,764,0,311,999,862,900,833
511145.b0722,511145.b0721,protein.P0AC44,protein.P69054,unique,unique,experimental,981,0.981,0.85,0.8338,999,800,0,769,999,981,900,948
511145.b0723,511145.b0721,protein.P0AC41,protein.P69054,unique,unique,experimental,981,0.981,0.85,0.8338,999,800,0,494,995,981,962,996
511145.b0723,511145.b0724,protein.P0AC41,protein.P07014,unique,unique,experimental,983,0.983,0.85,0.8356,999,750,209,775,999,983,930,996
511145.b0723,511145.b2897,protein.P0AC41,protein.P64559,unique,unique,experimental,738,0.738,0.85,0.6273,916,98,0,0,65,738,0,668
511145.b0724,511145.b0721,protein.P07014,protein.P69054,unique,unique,experimental,981,0.981,0.85,0.8338,999,764,0,561,994,981,958,996
511145.b0724,511145.b0722,protein.P07014,protein.P0AC44,unique,unique,experimental,862,0.862,0.85,0.7327,999,764,0,311,999,862,900,833
511145.b0724,511145.b0723,protein.P07014,protein.P0AC41,unique,unique,experimental,983,0.983,0.85,0.8356,999,750,209,775,999,983,930,996
511145.b0726,511145.b0727,protein.P0AFG3,protein.P0AFG6,unique,unique,experimental,938,0.938,0.85,0.7973,999,753,899,770,999,938,955,967
511145.b0727,511145.b0726,protein.P0AFG6,protein.P0AFG3,unique,unique,experimental,938,0.938,0.85,0.7973,999,753,899,770,999,938,955,967
511145.b0728,511145.b0729,protein.P0A836,protein.P0AGE9,unique,unique,experimental,998,0.998,0.85,0.8483,999,800,900,775,999,998,928,985
511145.b0729,511145.b0728,protein.P0AGE9,protein.P0A836,unique,unique,experimental,998,0.998,0.85,0.8483,999,800,900,775,999,998,928,985
511145.b0733,511145.b4602,protein.P0ABJ9,protein.A5A618,unique,unique,experimental,900,0.900,0.85,0.7650,995,0,0,0,0,900,900,631
511145.b0733,511145.b0734,protein.P0ABJ9,protein.P0ABK2,unique,unique,experimental,992,0.992,0.85,0.8432,999,749,275,775,999,992,900,995
511145.b0733,511145.b4515,protein.P0ABJ9,protein.P56100,unique,unique,experimental,947,0.947,0.85,0.8049,999,98,0,0,74,947,900,902
511145.b0734,511145.b4515,protein.P0ABK2,protein.P56100,unique,unique,experimental,895,0.895,0.85,0.7608,999,98,0,0,245,895,900,903
511145.b0734,511145.b4602,protein.P0ABK2,protein.A5A618,unique,unique,experimental,800,0.800,0.85,0.6800,984,0,0,0,0,800,900,268
511145.b0734,511145.b0733,protein.P0ABK2,protein.P0ABJ9,unique,unique,experimental,992,0.992,0.85,0.8432,999,749,275,775,999,992,900,995
511145.b0736,511145.b0098,protein.P0A8Z3,protein.P10408,unique,unique,experimental,747,0.747,0.85,0.6350,761,90,0,0,43,747,0,45
511145.b0738,511145.b0739,protein.P0ABV6,protein.P19934,unique,unique,experimental,846,0.846,0.85,0.7191,997,606,664,0,738,846,0,529
511145.b0739,511145.b0738,protein.P19934,protein.P0ABV6,unique,unique,experimental,846,0.846,0.85,0.7191,997,606,664,0,738,846,0,529
511145.b0739,511145.b0740,protein.P19934,protein.P0A855,unique,unique,experimental,866,0.866,0.85,0.7361,989,552,0,0,294,866,0,789
511145.b0740,511145.b0929,protein.P0A855,protein.P02931,unique,unique,experimental,967,0.967,0.85,0.8219,997,0,0,612,55,967,0,812
511145.b0740,511145.b0739,protein.P0A855,protein.P19934,unique,unique,experimental,866,0.866,0.85,0.7361,989,552,0,0,294,866,0,789
511145.b0740,511145.b0741,protein.P0A855,protein.P0A912,unique,unique,experimental,991,0.991,0.85,0.8423,999,680,665,621,749,991,0,979
511145.b0740,511145.b3966,protein.P0A855,protein.P06129,unique,unique,experimental,800,0.800,0.85,0.6800,960,0,0,0,46,800,0,811
511145.b0741,511145.b0740,protein.P0A912,protein.P0A855,unique,unique,experimental,991,0.991,0.85,0.8423,999,680,665,621,749,991,0,979
511145.b0741,511145.b0957,protein.P0A912,protein.P0A910,unique,unique,experimental,850,0.850,0.85,0.7225,988,0,0,539,196,850,0,816
511145.b0741,511145.b1209,protein.P0A912,protein.P61320,unique,unique,experimental,851,0.851,0.85,0.7233,883,0,0,0,0,851,0,253
511145.b0741,511145.b0891,protein.P0A912,protein.P61316,unique,unique,experimental,851,0.851,0.85,0.7233,918,60,0,233,151,851,0,244
511145.b0750,511145.b2574,protein.P11458,protein.P10902,unique,unique,experimental,746,0.746,0.85,0.6341,999,158,505,771,980,746,900,956
511145.b0762,511145.b3035,protein.P0AAW9,protein.P02930,unique,unique,experimental,800,0.800,0.85,0.6800,973,0,0,0,43,800,0,875
511145.b0762,511145.b0462,protein.P0AAW9,protein.P31224,unique,unique,experimental,986,0.986,0.85,0.8381,993,0,0,0,0,986,0,529
511145.b0762,511145.b0463,protein.P0AAW9,protein.P0AE06,unique,unique,experimental,895,0.895,0.85,0.7608,991,0,0,0,0,895,0,926
511145.b0763,511145.b2424,protein.P37329,protein.P16701,unique,unique,experimental,716,0.716,0.85,0.6086,949,158,32,452,56,716,540,282
511145.b0779,511145.b4349,protein.P0A8F8,protein.P08957,unique,unique,experimental,780,0.780,0.85,0.6630,899,0,0,0,0,780,540,87
511145.b0779,511145.b3813,protein.P0A8F8,protein.P03018,unique,unique,experimental,772,0.772,0.85,0.6562,997,56,0,611,151,772,0,965
511145.b0779,511145.b4058,protein.P0A8F8,protein.P0A698,unique,unique,experimental,999,0.999,0.85,0.8491,999,158,0,774,891,999,900,999
511145.b0779,511145.b1913,protein.P0A8F8,protein.P0A8G0,unique,unique,experimental,850,0.850,0.85,0.7225,999,98,54,773,532,850,900,999
511145.b0784,511145.b0826,protein.P30748,protein.P12282,unique,unique,experimental,994,0.994,0.85,0.8449,999,98,0,0,76,994,900,980
511145.b0784,511145.b0785,protein.P30748,protein.P30749,unique,unique,experimental,999,0.999,0.85,0.8491,999,800,0,701,945,999,900,998
511145.b0785,511145.b0784,protein.P30749,protein.P30748,unique,unique,experimental,999,0.999,0.85,0.8491,999,800,0,701,945,999,900,998
511145.b0812,511145.b0881,protein.P0ABT2,protein.P0A8Q6,unique,unique,experimental,955,0.955,0.85,0.8117,964,0,0,0,197,955,0,108
511145.b0817,511145.b0199,protein.P0A9F1,protein.P30750,unique,unique,experimental,850,0.850,0.85,0.7225,850,0,0,0,0,850,0,0
511145.b0817,511145.b2719,protein.P0A9F1,protein.P16433,unique,unique,experimental,845,0.845,0.85,0.7182,853,0,0,0,0,845,0,94
511145.b0826,511145.b0784,protein.P12282,protein.P30748,unique,unique,experimental,994,0.994,0.85,0.8449,999,98,0,0,76,994,900,980
511145.b0849,511145.b2234,protein.P68688,protein.P00452,unique,unique,experimental,900,0.900,0.85,0.7650,966,67,0,0,54,900,288,546
511145.b0869,511145.b2286,protein.P75822,protein.P33599,unique,unique,experimental,802,0.802,0.85,0.6817,996,0,0,0,887,802,821,315
511145.b0872,511145.b2286,protein.P75824,protein.P33599,unique,unique,experimental,802,0.802,0.85,0.6817,870,186,0,0,101,802,0,214
511145.b0878,511145.b0879,protein.P75830,protein.P75831,unique,unique,experimental,996,0.996,0.85,0.8466,999,809,145,774,527,996,900,998
511145.b0878,511145.b3035,protein.P75830,protein.P02930,unique,unique,experimental,999,0.999,0.85,0.8491,999,65,0,0,71,999,900,976
511145.b0879,511145.b3035,protein.P75831,protein.P02930,unique,unique,experimental,895,0.895,0.85,0.7608,999,196,0,0,56,895,900,984
511145.b0879,511145.b0878,protein.P75831,protein.P75830,unique,unique,experimental,996,0.996,0.85,0.8466,999,809,145,774,527,996,900,998
511145.b0881,511145.b0437,protein.P0A8Q6,protein.P0A6G7,unique,unique,experimental,800,0.800,0.85,0.6800,974,0,0,0,184,800,0,859
511145.b0881,511145.b0812,protein.P0A8Q6,protein.P0ABT2,unique,unique,experimental,955,0.955,0.85,0.8117,964,0,0,0,197,955,0,108
511145.b0881,511145.b0882,protein.P0A8Q6,protein.P0ABH9,unique,unique,experimental,999,0.999,0.85,0.8491,999,691,363,671,717,999,0,974
511145.b0881,511145.b3073,protein.P0A8Q6,protein.P42588,unique,unique,experimental,832,0.832,0.85,0.7072,917,0,0,0,0,832,0,528
511145.b0882,511145.b0437,protein.P0ABH9,protein.P0A6G7,unique,unique,experimental,999,0.999,0.85,0.8491,999,49,0,259,486,999,540,993
511145.b0882,511145.b0881,protein.P0ABH9,protein.P0A8Q6,unique,unique,experimental,999,0.999,0.85,0.8491,999,691,363,671,717,999,0,974
511145.b0884,511145.b3314,protein.P69222,protein.P0A7V3,unique,unique,experimental,744,0.744,0.85,0.6324,994,158,0,509,876,744,617,152
511145.b0884,511145.b3316,protein.P69222,protein.P0A7U3,unique,unique,experimental,744,0.744,0.85,0.6324,996,158,0,558,869,744,617,407
511145.b0884,511145.b3296,protein.P69222,protein.P0A7V8,unique,unique,experimental,744,0.744,0.85,0.6324,992,158,0,588,786,744,507,365
511145.b0884,511145.b3307,protein.P69222,protein.P0AG59,unique,unique,experimental,744,0.744,0.85,0.6324,992,158,0,170,890,744,507,365
511145.b0884,511145.b3342,protein.P69222,protein.P0A7S3,unique,unique,experimental,884,0.884,0.85,0.7514,997,158,0,328,914,884,549,231
511145.b0884,511145.b3303,protein.P69222,protein.P0A7W1,unique,unique,experimental,744,0.744,0.85,0.6324,993,158,0,486,876,744,507,192
511145.b0884,511145.b3168,protein.P69222,protein.P0A705,unique,unique,experimental,884,0.884,0.85,0.7514,969,0,0,0,154,884,0,711
511145.b0884,511145.b1282,protein.P69222,protein.P08245,unique,unique,experimental,744,0.744,0.85,0.6324,882,0,0,0,322,744,0,379
511145.b0884,511145.b3306,protein.P69222,protein.P0A7W7,unique,unique,experimental,744,0.744,0.85,0.6324,998,158,0,718,894,744,617,495
511145.b0884,511145.b3165,protein.P69222,protein.P0ADZ4,unique,unique,experimental,744,0.744,0.85,0.6324,986,0,0,428,774,744,507,295
511145.b0884,511145.b3311,protein.P69222,protein.P0AG63,unique,unique,experimental,744,0.744,0.85,0.6324,995,158,0,388,884,744,617,353
511145.b0884,511145.b3341,protein.P69222,protein.P02359,unique,unique,experimental,744,0.744,0.85,0.6324,995,158,0,419,896,744,507,470
511145.b0884,511145.b3321,protein.P69222,protein.P0A7R5,unique,unique,experimental,744,0.744,0.85,0.6324,993,158,0,341,892,744,507,250
511145.b0884,511145.b3319,protein.P69222,protein.P60723,unique,unique,experimental,744,0.744,0.85,0.6324,995,158,0,220,876,744,769,271
511145.b0884,511145.b3298,protein.P69222,protein.P0A7S9,unique,unique,experimental,744,0.744,0.85,0.6324,997,158,0,534,904,744,617,360
511145.b0884,511145.b4202,protein.P69222,protein.P0A7T7,unique,unique,experimental,755,0.755,0.85,0.6417,916,49,0,234,395,755,0,345
511145.b0884,511145.b0169,protein.P69222,protein.P0A7V0,unique,unique,experimental,744,0.744,0.85,0.6324,974,71,0,258,725,744,280,405
511145.b0884,511145.b3297,protein.P69222,protein.P0A7R9,unique,unique,experimental,744,0.744,0.85,0.6324,991,158,0,443,887,744,141,372
511145.b0884,511145.b3590,protein.P69222,protein.P14081,unique,unique,experimental,736,0.736,0.85,0.6256,961,0,0,0,220,736,770,286
511145.b0888,511145.b3781,protein.P0A9P4,protein.P0AA25,unique,unique,experimental,996,0.996,0.85,0.8466,999,158,900,359,83,996,0,956
511145.b0890,511145.b0093,protein.P46889,protein.P06136,unique,unique,experimental,802,0.802,0.85,0.6817,999,0,0,0,260,802,540,994
511145.b0891,511145.b1117,protein.P61316,protein.P75957,unique,unique,experimental,975,0.975,0.85,0.8287,998,98,0,0,0,975,0,919
511145.b0891,511145.b1677,protein.P61316,protein.P69776,unique,unique,experimental,958,0.958,0.85,0.8143,988,0,0,0,0,958,0,731
511145.b0891,511145.b1116,protein.P61316,protein.P0ADC3,unique,unique,experimental,996,0.996,0.85,0.8466,999,98,0,539,0,996,0,974
511145.b0891,511145.b1118,protein.P61316,protein.P75958,unique,unique,experimental,987,0.987,0.85,0.8389,999,98,0,555,46,987,0,943
511145.b0891,511145.b0741,protein.P61316,protein.P0A912,unique,unique,experimental,851,0.851,0.85,0.7233,918,60,0,233,151,851,0,244
511145.b0893,511145.b1094,protein.P0A8L1,protein.P0A6A8,unique,unique,experimental,736,0.736,0.85,0.6256,798,109,0,0,66,736,0,189
